video_id,title,channel_title,category_id,views,likes,dislikes,comment_total,date
Z-LmHjkN2EU,"Xov xwm-ເຂື່ອນນໍ້າອ້າວ( nam ao dam ) tawg txaus ntshai tiag tiag li nyob xeev khuam, laos 9/11/2017",Xov Xwm_Lom Zem,22,1059962,2416,112,798,22.09
ZW4jOlyj-sM,Japan vs USA | How different are fast food menus?,Rachel and Jun,22,300462,15431,468,2191,22.09
KFOZbLzp68c,I’m Sick Of Watching This! | Leicester 2-0 Liverpool | Chris’ Uncensored Match Reaction,The Redmen TV,17,40741,661,77,541,22.09
_MEFyG-IE_I,Tomb Raider - Trailer Review,Jeremy Jahns,24,259256,9930,225,2241,22.09
UONnRMuuDps,"CNCO, Little Mix - Reggaetón Lento (Remix) [Official Video]",littlemixVEVO,10,9907515,585279,21048,48088,22.09
AsQgxPjhqXU,"Pink Hair, Don't Care! | Weekly 35",SprinkleofChatter,22,162185,6247,84,990,22.09
GlqXtCOaKb4,Heung-Min Son has different celebrations with everyone! | Eric Dier Teammates 2.0,Soccer AM,17,81857,2182,31,82,22.09
cvaVRlWltD4,How To Make Your FAVE COMFORT FOOD out of CAKE! GIANT BAKED POTATO | Yolanda Gampp | How To Cake It,How To Cake It,26,638579,38305,275,6843,22.09
gOiFXYjWAtA,Manchester United's Romelu Lukaku Chant About 24 Inch Penis,Manchester United Oddities,17,37681,471,73,0,22.09
a9ITIaKzG3A,Official Call of Duty®: WWII - Story Trailer,Call of Duty,20,1133020,70592,1880,16280,22.09
L6QAx5mqFKU,I Ate Like Kourtney Kardashian For A Week,Candace Lowry,22,238348,6605,465,431,22.09
6S3U-xlVIhQ,did Dan get TOO TAN??,danisnotinteresting,22,304231,27584,152,3036,22.09
MBdVXkSdhwU,BTS (방탄소년단) 'DNA' Official MV,ibighit,10,41500671,2010229,78065,736127,22.09
PgEC7yHHXdM,Cavaliers motivated to beat Kyrie Irving and Celtics this season | The Jump | ESPN,ESPN,17,311451,2204,107,1349,22.09
vpcDYc_4gV4,Mexico 7.1 Earthquake: 'Absolutely Horrific Images' | MSNBC,MSNBC,25,880613,2948,526,3446,22.09
m59HKBUi3cY,EVERYTHING I'VE BEEN OBSESSED WITH | Gigi,Gigi Gorgeous,26,186235,5815,364,683,22.09
N7DWig025Ig,MY 24TH BIRTHDAY! *Treasure Hunt*,PointlessBlogVlogs,24,607390,42449,277,500,22.09
56kiI-JKSdY,Confession: I'm Always SWEATY! Hyperhidrosis Tips! | Jackie Aina,Jackie Aina,26,183929,14593,205,3847,22.09
JgYfZAjOgEM,10 YEAR SURPRISE REACTION | Tyler Oakley,Tyler Oakley,24,569314,60910,220,6266,22.09
p1WJ01Ij9AQ,FULL FACE MAKEUP USING ONLY HARDWARE TOOLS!!,Liza Koshy Too,23,3055515,272779,1486,7950,22.09
dXhDtNRYc4Y,COME WITH ME TO FASHION WEEK + POTS | VLOGTEMBER,SamanthaMariaVlogs,26,83150,3468,72,263,22.09
rZ2vh8rZd18,FAN-REQUESTED Steampunk Cake | Man About Cake SEASON 6 PREMIERE with Joshua John Russell,Man About Cake,26,122419,7091,45,478,22.09
mOrdWbqp85E,Leonard Cohen - Leaving the Table,LeonardCohenVEVO,10,112287,2499,55,276,22.09
6Vb6Z9i5sHs,На учениях «Запад-2017» на полигоне в Ленобласти боевой вертолет попал ракетами по зрителям,Мегаполис,2,288890,749,100,530,22.09
_n0Ps1KWVU0,Björk: The Gate,NOWNESS,1,584341,14853,438,1561,22.09
sWW9fP4v3Ew,Alanyaspor 0-1 Fenerbahçe 17' Vincent Janssen,TESLACI,17,48539,0,0,79,22.09
E5Hfl6Nqw3Q,Cardi B - Bodak Yellow (feat. Kodak Black) [Remix],Cardi B,22,550784,15158,1501,1919,22.09
t3oar3hIDWA,EMMY FASHION REVIEW // Grace Helbig,Grace Helbig,22,228868,15500,59,629,22.09
0Jjm3d_7N6A,My UNEDITED Morning Routine! | Amelia Liana,Amelia Liana,26,66022,2152,131,165,22.09
-2hRYEFiPSA,"Mike Shinoda of Linkin Park - KROQ Interview: September 18 2017 - One More Light, Chester Bennington",LPAssociation,10,125437,4191,24,310,22.09
zEZQ9v4h85k,SPURS 1-0 BARNSLEY | DELE'S WINNER,Tottenham Hotspur,17,21433,571,9,75,22.09
XlP_jnRbd4c,Boris ambushed by press pack - I'm not resigning,Norman Smith,23,15276,57,29,133,22.09
MTlk0ioNTlM,Tunnel Cam | Leicester City vs Liverpool | 2017/2018,LCFC,17,2698,116,0,11,22.09
NeSzAJv6naY,Scout Schultz shooting by Georgia Tech police [long],STOP/RESET,22,267372,460,24,1486,22.09
XMLFHjlxh7Y,Resumen de Real Sociedad vs Real Madrid (1-3),LaLiga Santander,17,541669,3288,384,213,22.09
uQhr1sfgJis,Eddie Bravo's Hilarious Game of Thrones Rant (Spoilers) - Joe Rogan,JRE Clips,23,212379,1999,155,1177,22.09
puckf6JLxc0,Behind The Scenes at Crumbs & Doilies' S'mores Alaska Party! | Cupcake Jemma,CupcakeJemma,26,52647,2223,11,87,22.09
mxNS5Wx06sU,Infrared pothole repair cheaper and more efficient,FOX31 Denver,24,24999,34,4,15,22.09
kardu8vDOJ0,Anna Wintour Reflects on London's Spring 2018 Collections | Vogue,Vogue,24,36960,1404,18,82,22.09
9m2Ozq_1-jY,BTS (방탄소년단) - Pied Piper Lyrics [Color Coded_Han_Rom_Eng],Hamtaro Gasa,22,625053,20305,110,1427,22.09
Wq2nyYLv978,YOUTUBE READY - CHATTY GRWM,Helen Anderson,22,29963,2193,24,129,22.09
dYstFRuPz8A,Rick and Morty: Has Rick Changed?,ScreenPrism,1,711561,11476,998,1194,22.09
l5emRMah1Q4,Richard Madeley clashes with Charles Bronson's fiancee Paula Williamson​ ​,Latest News 24,25,7692,8,19,36,22.09
nivfxoep6Rs,We need to talk,RomanAtwoodVlogs,22,2432324,144182,7843,11708,22.09
RaYqX-0AwRw,Apple Music — Clive Davis: The Soundtrack of Our Lives Trailer — Apple,Apple,28,97518,1718,218,0,22.09
pmWORtNBl1A,MIGOS x MONTREALITY ⌁ Interview,MONTREALITY,24,60798,1126,41,202,22.09
uS2OKUrbh-w,PROJECT CARS 2 CEO Q and A with Ian Bell & Gameplay: Interactive Live Stream with Chat,SpotTheOzzie,20,26560,503,47,115,22.09
d8U5funnyA8,Why Does the Mac Mini Exist in 2017?,Austin Evans,28,917466,20937,1406,3085,22.09
unByRjDRA34,MAKING KYLIE JENNER'S CLOTHES *for cheap!*,Amber Scholl,26,425787,24611,406,2129,22.09
equByOb9j5E,Burning device filmed on tube carriage at Parsons Green station,Guardian Wires,25,1166697,2980,1190,2026,22.09
q1nvv1o1z3M,"Tom Clancy’s Ghost Recon Wildlands: Ghost War Classes: Tank, Artillery, Enforcer | Trailer | Ubisoft",Ubisoft US,20,64956,1461,89,310,22.09
oD7nZouNyDA,GRWM | SLAY THE GROCERY STORE & Catch Up,bubzbeauty,26,67204,4005,61,359,22.09
WYoWaouvXXA,DIY QUEEN - LAURDIY (OFFICIAL MUSIC VIDEO),LaurDIY,26,2874934,235743,16548,29230,22.09
y0kQ2Jrk2Ng,Juicy J - Intro (Prod by $uicideBoy$) [Highly Intoxicated],DatPiff,10,112169,2677,14,122,22.09
OeRx4G8Gxnw,WATCH: Lil Wayne sing the Friends theme song - NFL edition | FOX NFL,FOX Sports,17,71403,581,36,89,22.09
4jfET_Xaq9w,FLYING TO MY HOMELAND! - World Flight Episode 18,FunForLouis,22,123041,3636,121,395,22.09
gDFZS0BVsBY,How The Cast Of It Should Really Look,Looper,24,1511892,13444,1405,1243,22.09
lbhnmwosgBo,Crystal Maze Contestant Gets Stuck on Planet,The Crystal Maze,24,130196,1270,64,297,22.09
dMAk3PRn5_0,The Ghosts of America,Murdoch Murdoch 2 The Reichkening,22,41200,4081,91,1303,22.09
aizefBpQCKo,Luke Rockhold defeats David Branch| Highlights | UFC FIGHT NIGHT,UFC ON FOX,17,281697,1406,78,576,22.09
LBLGo2y_BBU,100% PURE UNCUT HOLO *not drugz* *for nails*,Simply Nailogical,24,2075037,90493,1488,11800,22.09
ZVsbuRSmL14,"HIGHLIGHTS | MIDDLESBROUGH 3, QPR 2 - 16/09/17",Queens Park Rangers FC,17,14078,97,6,40,22.09
0H3MirHyX2w,Sperm Donor Meets His 19 Children All Together,Inside Edition,25,994212,7312,343,1148,22.09
Gx79I586J5w,Highlights | Millwall 1-0 Leeds,Millwall FC,17,17348,197,37,64,22.09
EXCHJB37llQ,Crotone - Inter 0-2 - Highlights - Giornata 4 - Serie A TIM 2017/18,Serie A TIM,17,66296,650,32,47,22.09
SHq2qrFUlGY,Shakira - Perro Fiel (Official Video) ft. Nicky Jam,shakiraVEVO,10,32136948,578238,43472,40071,22.09
7-PlbuWWceE,Daniel Dubois vs. AJ Carter,BoxingFan333,17,171431,187,16,103,22.09
bjqAvwvZ0w8,THE SUNDAY SOCIAL | Bejay Mulenga | Lucy Moon,Lucy Moon,22,44800,2334,36,194,22.09
QGEt1UctaO4,Getafe vs Barcelona 1-2 - All Goals & Extended Highlights - La Liga 16/09/2017 HD,GOLAZO TV,17,1069749,4382,354,487,22.09
cIKDbii1vZI,I Saw Her Standing There Paul McCartney & Bruce Springsteen@MSG New York 9/15/17,Jim Powers,10,128305,661,18,67,22.09
TAkfpRPcZOw,INSECURE Season 2 TRAILER (2017) HBO Series,Series Trailer MP,1,78050,305,107,74,22.09
VWLTBjsm4Po,Chelsea v Arsenal | Road Trip To Stamford Bridge!,ArsenalFanTV,17,75129,1708,110,602,22.09
u414OyWo6e4,"In Development: Ana, Skins, Sprays, and More!",Heroes of the Storm,20,328361,6104,246,1174,22.09
Me72dNRpjcU,Jessie J - Think About That,JessieJVEVO,10,1978177,72979,2955,4527,22.09
krNNMFpA1wY,Miley Cyrus - See You Again in the Live Lounge,BBCRadio1VEVO,10,1988253,73936,1215,3800,22.09
L9IDqn-qt98,El ridículo penal de Teo Gutiérrez. Junior-Tigres,Botingol TV,17,411396,148,42,152,22.09
Q2Ku7ELCBag,PLAYING WITH MAGIC MAKEUP?? | NikkieTutorials,NikkieTutorials,26,2479329,123441,1788,8417,22.09
40M4DF8aIYs,Too Faced Peaches and Cream GRWM | First Impressions | soothingsista,SoothingSista,26,32213,1790,12,148,22.09
V3Hjn92UG_o,Stormzy - Sweet Like Chocolate (Shanks & Bigfoot cover) in the Live Lounge,BBC Radio 1,10,375037,8696,223,394,22.09
MeGyZJiB-FQ,BF/GF PRANK WARS HAVE BEGUN!,Wassabi Productions,24,1092914,42292,1182,4147,22.09
QCI_yhwQQgA,Duke Johnson's Insane One-Handed Grab! | Can't-Miss Play | NFL Wk 2 Highlights,NFL,17,24288,191,3,68,22.09
ZT1JsE_YbFs,3 DIY FRUIT FLAVORED CUPCAKES!,Rosanna Pansino,26,703630,26862,419,5051,22.09
0QgTwwloZL8,Liverpool 1-1 Burnley: Jurgen Klopp Post-Match Press Conference,This Is Anfield,17,31836,181,71,405,22.09
74zJ4scJzNs,The Insane Full House Theory That Might Be True,Cracked,23,1313911,17843,5896,2906,22.09
Uc32z-wgxU4,Game of Thrones Conquest & Rebellion: An Animated History of the Seven Kingdoms (Clip),GameofThrones,1,2244398,58461,430,2175,22.09
hP8_5cJujRQ,EXPOSING WHAT MY SCHOOL WAS LIKE,MoreMarcus,22,73150,5016,64,899,22.09
6x62O8A8qHw,ALL THE MONEY IN THE WORLD - Official Trailer (HD),Sony Pictures Entertainment,24,2069431,6045,279,774,22.09
NDx7yhahKf8,"Live Stream: Canelo vs. Golovkin Official Weigh-In – Friday, Sept. 15 at 3:30pm ET/12:30pm PT",HBOBoxing,1,854559,3500,472,0,22.09
Amai7rZpqXg,Baltimore’s Leakin Park : The Scariest Place in America / A Creepy Documentary Featurette,This is Dan Bell.,24,202396,8118,574,2706,22.09
a60eCadP1Fo,Nadine Coyle - Go To Work,NadineCoyleVEVO,10,70517,1851,129,275,22.09
kk3ZcRtKt6Y,Bayern Munich vs. Mainz | 2017-18 Bundesliga Highlights,FOX Soccer,17,153792,1043,22,96,22.09
azAziWHV1_U,Savage: De Bruyne best player in Premier League,BT Sport,17,5231,92,11,17,22.09
_5wCA9OM00o,NEVER BEEN THIS NERVOUS TO MEET SOMEBODY!,Estée Lalonde,22,89178,2873,95,173,22.09
XV1EkoGWong,Nick Jonas Is the New Late Late Intern,The Late Late Show with James Corden,24,655354,14453,114,373,22.09
cFMnCIoB1wY,London train explosion being investigated as terrorist attack,Al Jazeera English,25,244248,805,169,659,22.09
7YAAyUFL1GQ,Fall Out Boy - The Last Of The Real Ones,FallOutBoyVEVO,10,2951550,131885,2516,12651,22.09
TE1ZoBI1qj4,When Hazard Destroyed Arsenal 'He Turned Coquelin Into Billy Elliot!',Chelsea Football Club,17,49801,1982,55,106,22.09
lno7AN8hLvQ,My Butt Has Some Complaints About Australia,vlogbrothers,22,254890,12951,571,2218,22.09
X2hNYy6QkKM,Watford 0-6 - Manchester City - Pep Guardiola Full Post Match Press Conference - Premier League,BeanymanSports,17,47937,411,15,176,22.09
gIE105f0ejg,Drawing Weird Australian Phrases (Feat. Draw with Jazza) (mate),TheOdd1sOut,23,2283009,92902,1015,18012,22.09
ZQUBjoGm1ls,Red Sparrow | Official Trailer [HD] | 20th Century FOX,20th Century Fox,1,2779289,6431,1259,1171,22.09
KXwgUbuFF3M,STILL THE BEAST OF FIFA? RIO TELLS AKINFENWA HIS FIFA 18 RATINGS!,Rio Ferdinand Presents FIVE,24,216473,6381,83,207,22.09
8uAyK3xhbUo,New Orleans   Tom Dempsey's Kick   TV Angle 11 8 70,SaintsFan1964,19,12323,6,0,5,22.09
aMhB9sj3J6Y,Time to find out what's wrong at the DOCTORS!,Life of Tom,22,331539,11988,351,936,22.09
AAZbviHZVhE,My Day at Apple with the new iPhone X!,iJustine,22,824972,23885,1828,2848,22.09
8sDXUWNYwIM,We were the better team but had no Game Plan West Brom 0 West Ham 0,West Ham Fan TV,17,12370,164,44,42,22.09
rCo4gIZu0DY,I Ordered The First 5 Free Things From Wish,Safiya Nygaard,22,4173247,155613,1953,8284,22.09
V-dCijSCKZY,Pregnancy CHAT & BUMP Update! 19-23 Weeks | Fleur De Vlog,FleurDeVlog,22,204607,9122,163,1183,22.09
FgSSk7xLW9w,Trapped in a Snake Tank Pt. 2: 6ft Boa Constrictor,Good Mythical Morning,23,1499516,40983,552,4027,22.09
gmc4tkVJow8,"De La Ghetto, Daddy Yankee, Ozuna & Chris Jeday - La Formula | Video Oficial",Warner Music,10,23699605,199904,5706,7961,22.09
fcubmjoGH7I,"DID I REALLY BUY SHOES ON EBAY? | YEEZYS, VALENTINO AND STRAIGHT UP COPIES.",Patricia Bright,26,832134,30390,648,2283,22.09
nnTcCS07DKQ,Parsons Green: 'There was a human stampede' - BBC News,BBC News,25,92374,448,228,1052,22.09
uAI5rSiGyNY,HOW YOU FEELING? by SUPERFRUIT,SUPERFRUIT,24,258710,23543,165,2163,22.09
p_P9J97ELlg,Vampy Fall Look | New Makeup -- Nicole Guerriero,Nicole Guerriero,22,332986,16123,771,1440,22.09
7KrANPZhoFI,Harry Dean Stanton - Blue Eyes Crying In The Rain,shadjal,10,122049,1368,7,86,22.09
scIizw2asro,Bill Skarsgård's Demonic “IT Smile  - CONAN on TBS,Team Coco,23,8397760,94626,1890,5517,22.09
ckulh3cSPuU,Cool Hand Luke - Harry Dean Stanton - Just A Closer Walk With Thee,The Elvish Magic,10,135808,569,12,102,22.09
PTuu7r9imtw,"Harry Dean Stanton, Art Garfunkel - 'All I Have To Do Is Dream' - 1994",Simon and Garfunkel News,23,69579,493,5,41,22.09
xcJXT5lc1Bg,The Repo Code - Repo Man (4/10) Movie CLIP (1984) HD,Movieclips,1,125662,438,11,100,22.09
EbthMC6spAE,Norm Macdonald Is A Comic Genius,Nerdwriter1,24,411002,18576,740,1653,22.09
hMfIIxf8ADo,Close look at Victoria Beckham Make up Products,pixiwoo,26,130951,5101,129,468,22.09
WIUx-Ym0I2A,THE PERFECT CLONE,KickThePj,1,76214,11538,30,945,22.09
bAdqazixuRY,AUTOMATICA 4k - Robots Vs. Music - Nigel Stanford,Nigel John Stanford,10,483276,15043,141,964,22.09
7bdZn5MKugo,"NYFW, LIMO RIDES & A BIG UNBOXING | Carli Bybel",Carli Bybel,26,496947,18334,691,2388,22.09
RLmqKBRqyA8,LEGO Ultimate Collectors Series Millennium Falcon (2017) Review!,Tested,28,327573,6874,151,633,22.09
XIUGqfTkaWk,New! BURTS BEES GOODNESS GLOWS FOUNDATION {First Impression & Demo!} 15 DAYS OF FOUNDATION,thataylaa,26,200335,11110,195,1495,22.09
Xul7ku1XxRY,Machine Gun Kelly - Let You Go,MGKVEVO,10,2520188,97990,2713,4212,22.09
47XGull36jM,"Steve Aoki & Bad Royale - $4,000,000 feat. Ma$e & Big Gigantic (Official Video) [Ultra Music]",Ultra Music,10,254073,6315,503,221,22.09
CI1C_zEVNmI,Gucci Mane - Curve feat The Weeknd [Official Audio],OfficialGucciMane,10,3524997,83796,1887,3433,22.09
oK4me2hI_Jo,VICTORIA BECKHAM COLLECTION | Hot or Not,Tati,26,755226,31390,717,2375,22.09
uNseVux0CA4,IT PENNYWISE GLAM HALLOWEEN MAKEUP TUTORIAL,Glam&Gore,22,730299,65385,263,3716,22.09
ILnm4SGBU3g,PRETTYMUCH - Would You Mind (Official Video),PrettyMuchVEVO,10,382359,29553,758,3130,22.09
rFFo-0v_vi4,WATERMELON FREAKSHAKE CUPCAKES- The Scran Line,The Scran Line,26,64669,2773,54,238,22.09
uV002CSNDac,Dillon Francis Hurts His Body with Spicy Wings | Hot Ones,First We Feast,26,881841,26668,497,3002,22.09
ame5L8HJ6i0,TWIN PEAKS 2017 clip - Red River Valley,Aidan Pang,1,68142,679,4,81,22.09
H7ojygIbMYk,Lethal Bizzle Teaches Dame Judi Dench How To Rap,LADbible,24,225206,2184,49,147,22.09
sUDEJHbDvWw,I'M SO DONE WITH THIS..,Dina Tokio,22,277692,7831,597,653,22.09
LolP3Y7_Irs,BLINDFOLD GYMNASTICS CHALLENGE😱,Nile Wilson,17,334833,9562,446,368,22.09
crSTFbyksFk,Sarah Sanders Ducks Question About Donald Trump's Hypocrisy,Chris York,22,7244,7,26,9,22.09
Q07Cp6tswnQ,"The Road to 5,000,000! [LIVE]",Marques Brownlee,28,863340,39928,871,4301,22.09
TngCi2s5rmk,The Impossible Big Mac Challenge DESTROYED,Matt Stonie,24,2532786,82446,1896,9398,22.09
o7eLKttSYMA,Grace VanderWaal - So Much More Than This (Audio),GraceVanderWaalVEVO,10,788822,58821,272,4732,22.09
xQFuL2KYRdc,13 Things My Hearing Friends Should Know // International Week of the Deaf [CC],Jessica Kellgren-Fozard,22,2887,376,2,63,22.09
F4ELqraXx-U,Lana Del Rey - White Mustang (Official Video),LanaDelReyVEVO,10,6043812,291067,4963,20729,22.09
grmRVWlb1r0,Rick and Morty Season 3 Best Scenes - Recreated in Fallout 4 (MODS) - Part 1,UpIsNotJump,20,150514,4622,267,312,22.09
CYoRmfI0LUc,"Hello, world. Meet our baby girl: Alexis Olympia Ohanian, Jr.",Alexis Ohanian,28,2421232,24263,4828,7819,22.09
CuXq1hOa8_Y,London police investigate explosion on train,ABC News,25,51305,378,60,433,22.09
w-n3qiLeVqg,"Life After Hate | September 13, 2017 Act 3 | Full Frontal on TBS",Full Frontal with Samantha Bee,22,455620,8149,1934,1054,22.09
cxLQAuQsOWI,Dua Lipa x Gallant // In The Room // Episode 6,Gallant,10,256673,14250,75,459,22.09
9HIkG6vMk6E,WELCOME BABY TAIKA!,Bart & Geo,22,546936,35213,205,4763,22.09
bvomHFZO0mk,Official US Find Your Voice Trailer - Disney/Pixar's Coco,Disney•Pixar,1,1175943,12825,910,1895,22.09
twzJzolIl_A,PUBG AIRSOFT - REAL LIFE BATTLEGROUNDS!,Node,20,1543725,30097,1384,2199,22.09
7gcl6t7P3qw,The Floor is Lava,RocketJump,1,2467848,79101,2312,3054,22.09
ulVEd-TRl90,FENTY BEAUTY - Worth The Hype?! | Fleur De Force,Fleur DeForce,26,191931,6649,185,508,22.09
0eKdNcP4xrM,"SOY PABLO Extended Trailer  -- A Bad Lip Reading of Narcos, a Netflix Original Series",Bad Lip Reading,23,1365509,52569,1025,3254,22.09
xHvVhhFvLtY,SPIKED by a Sea Urchin?,Brave Wilderness,15,2522721,49270,1015,5966,22.09
sjlHnJvXdQs,iPhone X (parody),jacksfilms,23,3578670,169513,2119,9774,22.09
0qfgZJNCCJQ,Everytime The Beat Drops With The Chainsmokers | Ranz and Niana,Ranz Kyle,22,479063,30130,307,2343,22.09
924olvhb2pU,渡辺信一郎監督 ブラックアウト 2022 予告,SonyPicturesJapan,1,227207,1621,13,125,22.09
LP4qYyTPyl4,IS IT A SCAM?? || SHEIN TRY-ON HAUL,leighannsays,26,125579,4827,235,692,22.09
IYvEhgYy35I,The xx - On Hold (Jamie xx Remix),The xx,10,509373,11515,244,409,22.09
1MA8LIQ5Tec,Everything I Ate In PARIS | Food Diary Friday Vlog | Melanie Murphy,Melanie Murphy,22,41548,2662,53,552,22.09
VVFXM0KtvwI,Uber loses London license and people are freaking out,IBTimes UK,25,136114,737,207,689,23.09
TNhyrPaGFYQ,FIX YOUR LIFE (YIAY #359),jacksfilms,23,728611,52599,539,47192,23.09
htAqXYmFKgo,Cristiano Ronaldo Reacts To My Football Videos,ChrisMD,24,2994193,214029,2085,11488,23.09
3ZOioxEGYpQ,NEW CHRISTMAS LIFESTYLE RANGE,MoreZoella,22,493468,38114,519,3505,23.09
iKzRIweSBLA,Ed Sheeran - Perfect [Official Lyric Video],Ed Sheeran,10,3431326,306026,2037,16474,23.09
9XAUlcrRQSE,I made it to TOKYO!!,Life of Tom,22,214395,10273,231,1268,23.09
Z4QcwsEbKyo,Uber loses London operating licence - BBC News,BBC News,25,270282,2174,382,1569,23.09
dt__kig8PVU,ISLE OF DOGS | Official Trailer | FOX Searchlight,FoxSearchlight,1,3071863,60633,3612,5897,23.09
lRrHALK5b_I,VLOG : New Home Decor + P.O Box Haul 🍄,Gabriella ♡,26,77442,4959,151,634,23.09
1NyMSWqIJDQ,Danielle Bregoli is BHAD BHABIE “Hi Bich / Whachu Know” (Official Music Video),Bhad Bhabie,10,4821602,236091,55501,55262,23.09
P4bSgkCQ4cI,JAY-Z - Numb/Encore in the Live Lounge,BBCRadio1VEVO,10,354128,17657,139,645,23.09
0HrxgjmzXUs,A SPECIAL SURPRISE VISITOR??!,SACCONEJOLYs,22,119268,7244,162,1028,23.09
nKzsgC6FUds,IN A HIT AND RUN!! DRIVING WITH LIZA PART 4!,Liza Koshy,23,3489198,337069,1506,17195,23.09
H-Giz8clz1w,BABY NAME CHALLENGE!,Dina Tokio,22,81077,4559,93,560,23.09
ofz2cHLkiRI,iPhone 8 + Apple Watch Series 3 Accessories,iJustine,22,321591,14169,801,1641,23.09
evvVtqmvE5w,WILL IT BITE?! - BIG CREEPY SPIDER!,Brave Wilderness,15,1814787,51707,934,14117,23.09
4YX_1wql-Xw,TESTING EXPENSIVE $$$ AF LIQUID LIPSTICKS | Jeffree Star,jeffreestar,26,1025107,48306,1796,7770,23.09
3fILUAGw2mE,Film Theory: How Much is YOUR SOUL Worth? (Fullmetal Alchemist Brotherhood),The Film Theorists,1,1004553,46813,1765,10265,23.09
FpZ1sIjQrf4,Types Of Guys Your BFF Dates (ft. Alex Wassabi & LaurDIY),IISuperwomanII,23,2509590,167305,1579,27623,23.09
Wv3RpLvPasE,MACKLEMORE FEAT OTIENO TERRY - LEVITATE,Macklemore LLC,10,346221,3402,87,157,23.09
tlTKTTt47WE,Is Reality Real? The Simulation Argument,Kurzgesagt – In a Nutshell,27,2761697,120934,5717,20060,23.09
LEwDlshW-tA,A Very Average Chat!?,Sprinkleofglitter,26,57129,3608,67,262,23.09
78hbYimcl9c,Tamera's Mom's Words of Wisdom to Adam,The Real Daytime,24,47245,993,20,142,23.09
JmWfY4nb6oM,I Only Said “Yes” To My Kids For A Week,BuzzFeedVideo,22,2731621,98049,1809,7733,23.09
TaFlyFkZvM4,Slow Braised Beef Cheeks with Pappardelle | Gordon Ramsay,Gordon Ramsay,24,443695,13069,219,1812,23.09
KUH0KQ1qMiw,Round 3 of Jimmy Kimmel’s Health Care Battle,Jimmy Kimmel Live,23,955657,20688,3136,4336,23.09
-jFgNreZPf0,ASKING ALEXANDRIA - Into The Fire (Official Music Video),SumerianRecords,10,666955,58555,1647,7763,23.09
z68frP9Q7XA,Murder on the Orient Express | Official Trailer 2 [HD] | 20th Century FOX,20th Century Fox,1,1906200,8003,773,1059,23.09
OZAfse9Pb4c,What If the Whale Swallowed You Alive?,Meet Arnold,22,3220050,77937,4921,11260,23.09
_YV_shrSaPU,I Spent the Night Duct Tape to a Wall and It Was Not as Fun as It Sounds (Sleep on a Wall Challenge),Kill'em,24,341037,15180,613,4211,23.09
qIRl8taMSAQ,Mac & Cheese On A Rooftop Beach In Central London,SORTEDfood,26,65466,2708,30,161,23.09
6gwM9v_OwUc,ELDERS REACT TO RUPAUL’S DRAG RACE,FBE,24,607524,26635,753,5902,23.09
12vfxYs6F7E,This Week I Learned to Blacksmith with Alec Steele,Mike Boyd,24,237241,12488,88,1451,23.09
7ocf8suHnP0,ULTIMATE GYMNASTICS FAILS | Who's in the Worlds Team?,Nile Wilson,17,248360,9070,109,529,23.09
pMZAhWZxdGI,Fergie - Enchanté (Carine) ft. Axl Jack,FergieVEVO,10,842606,33010,3322,3079,23.09
8ndhidEmUbI,TOMB RAIDER - Official Trailer #1,Warner Bros. Pictures,24,8699297,64587,17348,18584,23.09
